Date,INR,Dollar conversion
2/1/2017,81291.50,67.42
2/2/2017,82371.60,67.21
2/3/2017,81789.00,67.18
2/6/2017,82442.20,67.20
2/7/2017,82938.60,67.35
2/8/2017,83515.70,67.05
2/9/2017,82766.60,66.77
2/10/2017,82090.30,66.85
2/13/2017,81884.60,66.98
2/14/2017,82392.60,66.84
2/15/2017,81906.20,66.88
2/16/2017,83172.70,67.08
2/17/2017,83226.20,67.08
2/20/2017,82793.90,66.91
2/21/2017,82519.60,66.99
2/22/2017,82827.70,66.95
2/23/2017,83397.10,66.69
2/24/2017,83781.40,66.65
2/27/2017,83933.80,66.70
2/28/2017,83772.10,66.73
3/1/2017,82889.70,66.87
3/2/2017,82575.10,66.79
3/3/2017,81945.50,66.78
3/6/2017,82129.00,66.68
3/7/2017,81120.10,66.63
3/8/2017,80665.70,66.77
3/9/2017,80537.20,66.69
3/10/2017,80061.90,66.56
3/13/2017,80165.10,66.18
3/14/2017,79410.20,65.78
3/15/2017,78755.10,65.63
3/16/2017,80479.40,65.39
3/17/2017,80520.30,65.48
3/20/2017,80537.30,65.35
3/21/2017,81002.00,65.35
3/22/2017,81748.70,65.46
3/23/2017,81767.40,65.46
3/24/2017,81600.50,65.43
3/27/2017,81860.20,65.00
3/28/2017,81840.70,65.05
3/29/2017,81218.30,64.88
3/30/2017,81078.30,64.86
3/31/2017,80834.30,64.86
4/3/2017,81121.10,64.99
4/4/2017,81797.50,65.08
4/5/2017,80871.10,64.88
4/6/2017,80961.60,64.61
4/7/2017,81325.10,64.27
4/10/2017,80684.50,64.61
4/11/2017,80780.70,64.56
4/12/2017,82440.80,64.69
4/13/2017,82718.50,64.45
4/14/2017,82718.50,64.48
4/17/2017,82744.20,64.48
4/18/2017,82594.60,64.61
4/19/2017,82594.60,64.67
4/20/2017,82826.90,64.62
4/21/2017,82791.50,64.65
4/24/2017,81804.90,64.49
4/25/2017,81494.20,64.33
4/26/2017,80890.90,64.13
4/27/2017,80994.40,64.12
4/28/2017,81470.70,64.29
5/1/2017,81470.70,64.26
5/2/2017,80625.00,64.17
5/3/2017,80195.80,64.17
5/4/2017,78835.80,64.22
5/5/2017,79031.10,64.32
5/8/2017,79066.90,64.36
5/9/2017,78923.30,64.68
5/10/2017,79088.20,64.62
5/11/2017,78752.50,64.41
5/12/2017,79218.60,64.24
5/15/2017,79082.30,64.07
5/16/2017,79096.80,64.05
5/17/2017,80655.90,64.13
5/18/2017,81442.00,64.88
5/19/2017,80954.30,64.57
5/22/2017,81249.30,64.51
5/23/2017,81688.70,64.90
5/24/2017,81129.50,64.77
5/25/2017,81224.10,64.56
5/26/2017,81507.20,64.51
5/29/2017,81583.10,64.54
5/30/2017,81617.80,64.64
5/31/2017,81695.20,64.51
6/1/2017,81636.60,64.48
6/2/2017,82186.50,64.42
6/5/2017,82375.70,64.35
6/6/2017,83343.40,64.43
6/7/2017,83029.00,64.44
6/8/2017,81879.30,64.25
6/9/2017,81391.70,64.25
6/12/2017,81621.00,64.48
6/13/2017,81241.30,64.35
6/14/2017,81992.00,64.24
6/15/2017,80840.10,64.57
6/16/2017,80876.00,64.47
6/19/2017,80387.10,64.50
6/20/2017,80080.00,64.54
6/21/2017,80152.40,64.53
6/22/2017,80743.80,64.61
6/23/2017,81005.20,64.51
6/26/2017,80331.10,64.44
6/27/2017,80591.30,64.48
6/28/2017,80591.20,64.53
6/29/2017,80315.50,64.66
6/30/2017,80295.90,64.62
7/3/2017,79727.60,64.85
7/4/2017,79190.40,64.79
7/5/2017,79063.20,64.80
7/6/2017,79329.10,64.73
7/7/2017,78532.50,64.63
7/10/2017,78208.40,64.48
7/11/2017,78203.50,64.57
7/12/2017,78682.70,64.48
7/13/2017,78542.90,64.46
7/14/2017,79306.70,64.42
7/17/2017,79439.00,64.35
7/18/2017,79823.60,64.32
7/19/2017,79901.30,64.27
7/20/2017,79816.20,64.38
7/21/2017,80317.60,64.39
7/24/2017,80769.50,64.40
7/25/2017,80763.00,64.39
7/26/2017,80330.80,64.36
7/27/2017,80842.80,64.13
7/28/2017,81167.00,64.12
7/31/2017,81314.90,64.20
8/1/2017,81431.30,64.10
8/2/2017,80777.70,63.64
8/3/2017,80744.70,63.71
8/4/2017,80027.40,63.68
8/7/2017,80287.10,63.84
8/8/2017,80300.90,63.69
8/9/2017,81143.80,63.86
8/10/2017,82272.20,64.10
8/11/2017,82479.20,64.14
8/14/2017,82217.90,64.09
8/15/2017,81448.40,64.12
8/16/2017,81658.00,64.17
8/17/2017,82453.60,64.17
8/18/2017,83089.90,64.10
8/21/2017,82897.50,64.11
8/22/2017,82357.30,64.07
8/23/2017,82500.00,64.05
8/24/2017,82544.30,64.05
8/25/2017,82307.40,64.01
8/28/2017,82133.90,63.91
8/29/2017,84420.00,64.02
8/30/2017,83698.20,63.99
8/31/2017,83855.20,63.94
9/1/2017,84535.10,64.03
9/4/2017,85400.00,64.04
9/5/2017,85633.80,64.11
9/6/2017,85782.90,64.06
9/7/2017,86041.10,64.02
9/8/2017,85937.90,63.79
9/11/2017,85275.40,63.94
9/12/2017,84942.10,64.03
9/13/2017,84961.50,64.01
9/14/2017,84887.10,64.12
9/15/2017,84819.50,64.11
9/18/2017,84135.10,64.16
9/19/2017,84215.50,64.30
9/20/2017,84283.80,64.29
9/21/2017,83728.10,64.81
9/22/2017,83890.10,64.80
9/25/2017,84232.60,65.13
9/26/2017,85003.80,65.46
9/27/2017,84258.70,65.72
9/28/2017,84094.70,65.47
9/29/2017,83812.10,65.31
10/2/2017,83198.10,65.31
10/3/2017,83244.60,65.49
10/4/2017,82807.10,65.03
10/5/2017,82941.30,65.15
10/6/2017,82442.20,65.40
10/9/2017,83599.90,65.36
10/10/2017,84270.30,65.25
10/11/2017,84004.30,65.16
10/12/2017,83982.60,65.06
10/13/2017,84360.60,64.70
10/16/2017,84385.40,64.70
10/17/2017,83425.20,65.03
10/18/2017,83358.60,65.06
10/19/2017,83762.30,65.00
10/20/2017,83423.70,65.04
10/23/2017,82873.30,65.02
10/24/2017,83059.40,65.09
10/25/2017,82816.00,64.93
10/26/2017,82570.50,64.84
10/27/2017,82355.70,65.04
10/30/2017,82486.00,64.86
10/31/2017,82269.20,64.75
11/1/2017,82486.50,64.57
11/2/2017,82711.50,64.58
11/3/2017,81843.70,64.56
11/6/2017,82228.80,64.63
11/7/2017,82931.50,65.06
11/8/2017,83418.30,64.92
11/9/2017,83467.00,64.98
11/10/2017,83659.30,65.19
11/13/2017,83603.50,65.44
11/14/2017,83365.20,65.41
11/15/2017,83647.50,65.27
11/16/2017,83544.00,65.30
11/17/2017,83563.00,65.02
11/20/2017,83725.20,65.10
11/21/2017,83303.80,64.88
11/22/2017,83572.90,64.88
11/23/2017,83419.50,64.57
11/24/2017,83484.00,64.68
11/27/2017,83598.70,64.48
11/28/2017,83230.60,64.41
11/29/2017,82633.40,64.36
11/30/2017,82547.30,64.49
12/1/2017,82244.20,64.52
12/4/2017,82005.40,64.38
12/5/2017,81541.80,64.36
12/6/2017,81539.50,64.53
12/7/2017,81046.30,64.57
12/8/2017,80624.70,64.48
12/11/2017,80269.70,64.36
12/12/2017,79926.40,64.41
12/13/2017,80088.80,64.46
12/14/2017,80492.50,64.34
12/15/2017,80429.30,64.08
12/18/2017,80924.20,64.21
12/19/2017,80755.30,64.06
12/20/2017,81041.80,64.12
12/21/2017,81027.60,64.02
12/22/2017,81022.90,64.02
12/25/2017,81022.90,64.02
12/26/2017,81070.30,64.05
12/27/2017,82087.90,64.12
12/28/2017,82761.20,64.08
12/29/2017,82401.30,63.84
1/1/2018,82401.30,63.68
1/2/2018,83245.30,63.46
1/3/2018,83548.70,63.51
1/4/2018,83334.40,63.40
1/5/2018,83462.80,63.34
1/8/2018,83674.90,63.48
1/9/2018,83495.90,63.67
1/10/2018,83944.30,63.63
1/11/2018,84228.70,63.69
1/12/2018,84417.60,63.61
1/15/2018,84983.80,63.52
1/16/2018,85426.40,64.02
1/17/2018,85296.30,63.89
1/18/2018,85046.00,63.87
1/19/2018,85149.80,63.83
1/22/2018,85084.80,63.89
1/23/2018,85064.20,63.76
1/24/2018,86195.10,63.66
1/25/2018,86151.10,63.52
1/26/2018,86036.60,63.59
1/29/2018,85386.50,63.60
1/30/2018,85586.10,63.69
1/31/2018,85550.20,63.55
2/1/2018,85641.80,63.98
2/2/2018,85285.10,64.13
2/5/2018,85420.40,64.14
2/6/2018,85474.20,64.23
2/7/2018,85151.80,64.28
2/8/2018,84537.40,64.30
2/9/2018,84659.20,64.38
2/12/2018,85055.30,64.28
2/13/2018,85251.50,64.27
2/14/2018,85615.20,64.10
2/15/2018,86467.20,63.90
2/16/2018,86777.80,64.22
2/19/2018,86424.80,64.25
2/20/2018,86812.20,64.86
2/21/2018,86144.90,64.81
2/22/2018,86356.00,64.98
2/23/2018,85931.60,64.71
2/26/2018,86284.10,64.77
2/27/2018,86006.40,64.92
2/28/2018,85853.00,65.21
3/1/2018,85298.00,65.23
3/2/2018,86247.00,65.22
3/5/2018,85982.80,65.03
3/6/2018,86647.50,64.91
3/7/2018,86258.10,64.88
3/8/2018,85980.60,65.11
3/9/2018,86050.30,65.13
3/12/2018,85781.30,64.99
3/13/2018,85816.70,64.86
3/14/2018,85825.60,64.84
3/15/2018,85606.70,64.99
3/16/2018,85130.30,64.99
3/19/2018,85449.00,65.22
3/20/2018,85478.50,65.21
3/21/2018,86165.20,65.18
3/22/2018,86560.90,65.11
3/23/2018,87562.70,64.99
3/26/2018,87739.50,64.83
3/27/2018,87134.10,64.95
3/28/2018,86904.60,65.16
3/29/2018,86343.70,65.12
3/30/2018,86343.70,65.12
4/2/2018,86343.70,65.13
4/3/2018,86712.90,65.00
4/4/2018,87145.10,65.05
4/5/2018,86303.80,64.89
4/6/2018,86506.60,64.93
4/9/2018,86585.10,64.96
4/10/2018,87040.10,64.95
4/11/2018,88091.90,65.26
4/12/2018,87586.80,65.29
4/13/2018,87632.80,65.26
4/16/2018,88335.20,65.47
4/17/2018,88129.00,65.68
4/18/2018,88683.80,65.72
4/19/2018,88667.10,65.87
4/20/2018,88273.90,66.21
4/23/2018,88008.00,66.53
4/24/2018,88174.20,66.41
4/25/2018,88375.40,66.92
4/26/2018,88169.90,66.81
4/27/2018,88196.90,66.62
4/30/2018,87643.00,66.46
5/1/2018,87235.80,66.80
5/2/2018,86947.70,66.69
5/3/2018,87595.50,66.67
5/4/2018,87590.70,66.82
5/7/2018,87954.00,67.14
5/8/2018,87654.90,67.13
5/9/2018,88404.00,67.35
5/10/2018,88742.00,67.25
5/11/2018,89118.80,67.36
5/14/2018,89206.60,67.56
5/15/2018,88050.30,68.08
5/16/2018,87580.60,67.78
5/17/2018,87292.70,67.77
5/18/2018,87644.70,67.99
5/21/2018,87765.60,68.12
5/22/2018,88011.40,68.02
5/23/2018,88167.60,68.37
5/24/2018,89153.90,68.34
5/25/2018,88369.20,67.73
5/28/2018,87824.90,67.40
5/29/2018,87962.80,67.84
5/30/2018,87774.50,67.44
5/31/2018,88088.30,67.43
6/1/2018,86851.50,67.00
6/4/2018,86986.20,67.07
6/5/2018,86796.70,67.10
6/6/2018,87067.70,66.84
6/7/2018,87048.70,67.42
6/8/2018,87865.60,67.53
6/11/2018,87622.30,67.47
6/12/2018,87639.40,67.48
6/13/2018,87666.70,67.65
6/14/2018,88160.30,67.69
6/15/2018,87390.60,68.06
6/18/2018,87196.60,68.04
6/19/2018,87145.10,68.31
6/20/2018,86753.90,68.06
6/21/2018,86199.50,67.95
6/22/2018,86102.30,67.87
6/25/2018,86465.10,68.12
6/26/2018,85924.10,68.37
6/27/2018,86076.50,68.64
6/28/2018,86017.50,68.84
6/29/2018,85674.60,68.46
7/2/2018,85772.20,68.72
7/3/2018,85876.30,68.55
7/4/2018,86319.70,68.69
7/5/2018,86571.50,68.88
7/6/2018,86494.20,68.81
7/9/2018,86762.80,68.66
7/10/2018,86306.60,68.76
7/11/2018,86115.10,68.73
7/12/2018,85394.00,68.52
7/13/2018,85019.20,68.50
7/16/2018,85187.50,68.55
7/17/2018,84372.80,68.43
7/18/2018,84042.00,68.63
7/19/2018,84010.90,69.02
7/20/2018,84679.30,68.74
7/23/2018,84310.20,68.85
7/24/2018,84587.20,68.95
7/25/2018,84653.30,68.73
7/26/2018,84359.30,68.66
7/27/2018,84102.20,68.61
7/30/2018,84027.70,68.61
7/31/2018,83740.40,68.46
8/1/2018,83448.20,68.35
8/2/2018,83452.80,68.63
8/3/2018,83649.50,68.55
8/6/2018,83266.20,68.83
8/7/2018,83246.00,68.63
8/8/2018,83032.60,68.66
8/9/2018,83379.60,68.76
8/10/2018,83632.70,68.89
8/13/2018,83838.40,70.02
8/14/2018,83640.40,69.96
8/15/2018,82592.30,69.92
8/16/2018,82977.70,70.09
8/17/2018,82837.10,70.10
8/20/2018,82685.40,69.82
8/21/2018,83175.90,69.86
8/22/2018,83574.00,69.87
8/23/2018,83607.60,70.11
8/24/2018,83791.10,69.97
8/27/2018,84024.60,70.17
8/28/2018,85043.90,70.10
8/29/2018,84992.40,70.54
8/30/2018,84752.40,70.75
8/31/2018,85285.30,71.01
9/3/2018,85284.50,71.22
9/4/2018,85113.00,71.59
9/5/2018,85770.50,71.76
9/6/2018,86660.80,71.95
9/7/2018,85931.10,71.79
9/10/2018,86645.80,72.46
9/11/2018,86493.20,72.64
9/12/2018,86296.90,72.16
9/13/2018,87321.80,72.04
9/14/2018,86348.10,71.88
9/17/2018,87059.60,72.54
9/18/2018,87290.50,72.71
9/19/2018,87269.30,72.36
9/20/2018,87635.60,72.02
9/21/2018,86408.30,72.24
9/24/2018,87301.60,72.67
9/25/2018,87318.00,72.69
9/26/2018,86648.80,72.60
9/27/2018,86042.20,72.57
9/28/2018,86063.70,72.51
10/1/2018,86662.00,72.93
10/2/2018,87780.50,72.93
10/3/2018,87972.90,73.35
10/4/2018,88682.20,73.63
10/5/2018,88902.10,73.77
10/8/2018,87898.10,74.07
10/9/2018,88161.90,74.34
10/10/2018,88164.40,74.25
10/11/2018,89331.20,74.05
10/12/2018,89813.20,73.61
10/15/2018,90810.30,73.77
10/16/2018,90573.40,73.47
10/17/2018,90488.80,73.60
10/18/2018,90043.40,73.53
10/19/2018,90134.90,73.38
10/22/2018,89796.30,73.56
10/23/2018,90911.80,73.55
10/24/2018,90088.50,73.23
10/25/2018,90140.70,73.23
10/26/2018,90524.50,73.46
10/29/2018,90445.30,73.40
10/30/2018,90302.80,73.68
10/31/2018,89839.50,73.96
11/1/2018,90535.70,73.46
11/2/2018,89322.60,72.44
11/5/2018,90102.10,73.08
11/6/2018,89980.70,72.96
11/7/2018,89860.10,72.45
11/8/2018,89436.40,72.38
11/9/2018,87802.30,72.48
11/12/2018,87918.50,72.86
11/13/2018,87344.60,72.62
11/14/2018,86999.50,72.31
11/15/2018,87229.00,71.92
11/16/2018,87823.30,71.98
11/19/2018,87463.50,71.61
11/20/2018,87426.10,71.43
11/21/2018,87647.70,71.31
11/22/2018,87040.80,70.69
11/23/2018,86799.60,70.66
11/26/2018,86635.10,70.82
11/27/2018,86432.00,70.79
11/28/2018,85704.00,70.64
11/29/2018,85635.20,69.78
11/30/2018,84857.10,69.65
12/3/2018,86579.30,70.44
12/4/2018,87495.40,70.53
12/5/2018,87174.20,70.56
12/6/2018,88026.90,70.85
12/7/2018,87985.20,70.86
12/10/2018,88911.70,72.52
12/11/2018,89479.50,72.29
12/12/2018,89648.80,71.84
12/13/2018,89086.50,71.53
12/14/2018,88778.70,71.92
12/17/2018,88877.30,71.61
12/18/2018,88280.10,70.62
12/19/2018,88358.30,70.28
12/20/2018,88018.70,69.98
12/21/2018,88064.20,70.14
12/24/2018,88234.00,70.11
12/25/2018,88234.00,70.05
12/26/2018,88243.50,70.07
12/27/2018,89199.00,70.36
12/28/2018,89600.30,69.93
12/31/2018,89293.40,69.57
1/1/2019,89293.40,69.45
1/2/2019,89960.20,70.00
1/3/2019,90454.10,70.11
1/4/2019,89263.40,69.55
1/7/2019,90047.00,69.80
1/8/2019,90299.10,70.14
1/9/2019,90878.50,70.56
1/10/2019,91020.80,70.42
1/11/2019,90842.00,70.40
1/14/2019,91546.10,70.76
1/15/2019,91921.80,71.10
1/16/2019,92018.20,70.98
1/17/2019,91646.10,71.05
1/18/2019,91348.30,71.21
1/21/2019,91121.50,71.19
1/22/2019,91572.40,71.26
1/23/2019,91307.30,71.19
1/24/2019,91360.90,71.00
1/25/2019,92164.50,70.90
1/28/2019,92636.20,71.07
1/29/2019,92979.90,71.39
1/30/2019,93262.90,71.24
1/31/2019,94109.50,70.96
2/1/2019,94006.80,71.44
2/4/2019,94146.10,71.71
2/5/2019,94073.70,71.53
2/6/2019,93908.80,71.55
2/7/2019,93524.20,71.30
2/8/2019,93743.90,71.18
2/11/2019,92963.70,71.14
2/12/2019,92727.70,70.54
2/13/2019,92965.30,70.88
2/14/2019,93239.20,71.02
2/15/2019,93830.50,71.33
2/18/2019,94569.40,71.39
2/19/2019,95186.60,71.30
2/20/2019,95601.10,71.01
2/21/2019,94753.40,71.17
2/22/2019,94598.40,71.04
2/25/2019,94494.40,70.83
2/26/2019,94160.00,70.96
2/27/2019,94208.40,71.20
2/28/2019,93826.20,70.84
3/1/2019,92974.60,71.00
3/4/2019,91093.10,70.91
3/5/2019,90495.00,70.49
3/6/2019,90478.80,70.08
3/7/2019,90028.80,70.12
3/8/2019,90945.90,70.01
3/11/2019,90383.90,69.85
3/12/2019,90431.90,69.63
3/13/2019,90846.10,69.53
3/14/2019,89953.30,69.37
3/15/2019,90139.60,68.96
3/18/2019,89518.40,68.63
3/19/2019,90244.40,69.02
3/20/2019,89752.60,68.79
3/21/2019,90158.70,68.81
3/22/2019,90433.80,69.17
3/25/2019,90951.60,68.89
3/26/2019,90627.90,69.00
3/27/2019,90215.40,69.10
3/28/2019,89564.50,69.19
3/29/2019,89738.80,69.19
4/1/2019,89607.20,69.21
4/2/2019,88688.70,68.92
4/3/2019,88299.00,68.45
4/4/2019,88755.50,68.98
4/5/2019,89199.40,69.17
4/8/2019,90577.50,69.56
4/9/2019,90307.70,69.28
4/10/2019,90221.30,69.15
4/11/2019,89500.30,69.02
4/12/2019,89531.60,69.19
4/15/2019,89250.60,69.40
4/16/2019,88840.30,69.53
4/17/2019,88805.50,69.43
4/18/2019,88463.40,69.40
4/19/2019,88463.40,69.41
4/22/2019,88871.60,69.70
4/23/2019,88373.10,69.77
4/24/2019,88843.80,69.96
4/25/2019,89993.00,70.17
4/26/2019,89913.30,69.85
4/29/2019,89584.20,69.82
4/30/2019,89188.80,69.65
5/1/2019,89293.10,69.55
5/2/2019,88151.50,69.41
5/3/2019,88506.00,69.10
5/6/2019,88730.60,69.38
5/7/2019,88953.70,69.65
5/8/2019,89594.50,69.72
5/9/2019,89946.60,70.20
5/10/2019,89963.40,70.02
5/13/2019,91372.20,70.57
5/14/2019,91485.30,70.33
5/15/2019,91375.40,70.25
5/16/2019,90460.20,70.13
5/17/2019,89953.80,70.28
5/20/2019,89050.70,69.61
5/21/2019,88630.20,69.65
5/22/2019,88742.40,69.65
5/23/2019,89884.40,69.67
5/24/2019,89175.40,69.38
5/27/2019,89149.80,69.50
5/28/2019,89078.30,69.61
5/29/2019,89497.60,69.85
5/30/2019,89503.20,69.83
5/31/2019,90288.50,69.58
6/3/2019,91230.60,69.17
6/4/2019,91710.90,69.29
6/5/2019,92458.90,69.39
6/6/2019,92535.10,69.17
6/7/2019,93128.20,69.36
6/10/2019,92543.60,69.54
6/11/2019,91969.30,69.39
6/12/2019,92398.50,69.38
6/13/2019,92858.40,69.53
6/14/2019,94315.50,69.83
6/17/2019,93760.20,69.85
6/18/2019,93498.80,69.61
6/19/2019,93662.70,69.65
6/20/2019,95802.80,69.52
6/21/2019,97196.20,69.62
6/24/2019,97483.50,69.27
6/25/2019,99271.20,69.33
6/26/2019,97091.90,69.25
6/27/2019,96874.20,69.09
6/28/2019,97259.70,68.95
7/1/2019,95852.60,68.89
7/2/2019,95909.40,68.89
7/3/2019,97395.50,68.80
7/4/2019,96927.70,68.53
7/5/2019,95008.00,68.45
7/8/2019,96132.70,68.57
7/9/2019,95396.90,68.57
7/10/2019,96577.70,68.42
7/11/2019,96798.60,68.41
7/12/2019,96681.00,68.56
7/15/2019,96816.50,68.55
7/16/2019,96872.50,68.65
7/17/2019,97067.30,68.85
7/18/2019,97747.30,68.86
7/19/2019,99061.30,68.86
7/22/2019,98400.50,68.93
7/23/2019,98284.60,69.03
7/24/2019,98436.40,68.98
7/25/2019,97769.40,69.04
7/26/2019,97862.00,68.88
7/29/2019,97538.40,68.76
7/30/2019,98169.60,68.86
7/31/2019,98194.00,68.88
8/1/2019,97151.80,69.02
8/2/2019,100327.80,69.70
8/5/2019,103613.30,70.82
8/6/2019,103776.30,71.04
8/7/2019,106728.10,71.15
8/8/2019,105742.10,70.42
8/9/2019,105997.80,70.92
8/12/2019,106493.30,71.28
8/13/2019,106955.80,71.42
8/14/2019,107862.60,71.28
8/15/2019,108033.60,71.81
8/16/2019,107817.60,71.16
8/19/2019,106890.00,71.45
8/20/2019,107885.60,71.55
8/21/2019,107559.40,71.44
8/22/2019,107866.00,71.93
8/23/2019,107766.00,71.51
8/26/2019,108299.90,72.03
8/27/2019,109586.70,71.54
8/28/2019,110327.00,71.83
8/29/2019,110544.00,71.69
8/30/2019,109139.20,71.45
9/2/2019,108964.30,71.97
9/3/2019,111325.00,72.17
9/4/2019,111510.50,71.99
9/5/2019,109842.90,71.93
9/6/2019,109272.10,71.65
9/9/2019,108213.40,71.78
9/10/2019,107428.30,71.88
9/11/2019,106816.20,71.58
9/12/2019,107787.50,70.97
9/13/2019,106611.10,70.99
9/16/2019,107195.80,71.58
9/17/2019,107820.70,71.49
9/18/2019,107112.20,71.15
9/19/2019,107037.40,71.38
9/20/2019,106563.60,71.08
9/23/2019,107971.10,70.80
9/24/2019,108009.90,70.97
9/25/2019,108598.60,70.99
9/26/2019,106779.30,70.96
9/27/2019,105132.90,70.51
9/30/2019,105261.40,70.65
10/1/2019,104714.40,71.11
10/2/2019,106122.00,71.15
10/3/2019,107518.80,71.03
10/4/2019,106257.90,70.83
10/7/2019,106625.40,70.98
10/8/2019,106952.10,71.22
10/9/2019,107120.30,71.12
10/10/2019,106235.40,70.99
10/11/2019,105058.50,70.92
10/14/2019,106143.70,71.24
10/15/2019,106433.50,71.50
10/16/2019,106099.20,71.36
10/17/2019,106243.10,71.13
10/18/2019,106011.60,71.09
10/21/2019,106169.10,70.93
10/22/2019,105378.10,70.81
10/23/2019,105979.90,70.73
10/24/2019,106300.90,70.97
10/25/2019,107303.60,70.82
10/28/2019,105811.10,70.75
10/29/2019,105325.10,70.89
10/30/2019,105791.70,70.95
10/31/2019,107169.80,70.98
11/1/2019,106851.30,70.76
11/4/2019,106825.70,70.79
11/5/2019,105259.40,70.78
11/6/2019,105483.50,71.01
11/7/2019,105333.50,71.05
11/8/2019,104346.30,71.36
11/11/2019,104242.30,71.57
11/12/2019,103767.10,71.79
11/13/2019,105458.60,72.15
11/14/2019,105549.30,71.97
11/15/2019,105308.70,71.65
11/18/2019,105439.60,71.95
11/19/2019,105308.10,71.83
11/20/2019,105684.60,71.75
11/21/2019,105292.00,71.75
11/22/2019,105034.00,71.79
11/25/2019,104607.40,71.69
11/26/2019,103993.90,71.48
11/27/2019,103776.10,71.26
11/28/2019,104174.70,71.51
11/29/2019,104747.50,71.75
12/2/2019,104709.60,71.63
12/3/2019,105881.80,71.74
12/4/2019,105510.20,71.47
12/5/2019,105213.10,71.25
12/6/2019,103934.40,71.28
12/9/2019,103853.80,70.97
12/10/2019,103901.60,70.81
12/11/2019,103909.90,70.71
12/12/2019,103971.60,70.57
12/13/2019,103871.90,70.80
12/16/2019,104944.80,70.92
12/17/2019,104756.00,71.04
12/18/2019,104618.80,71.00
12/19/2019,104882.60,71.18
12/20/2019,105182.80,71.06
12/23/2019,105499.60,71.22
12/24/2019,105622.80,71.28
12/25/2019,105622.80,71.28
12/26/2019,105699.60,71.30
12/27/2019,107849.30,71.46
12/30/2019,108030.10,71.32
12/31/2019,108120.00,71.36
1/1/2020,108120.00,71.23
1/2/2020,108987.20,71.35
1/3/2020,111189.60,71.77
1/6/2020,113164.90,71.87
1/7/2020,112604.90,71.85
1/8/2020,112712.70,71.51
1/9/2020,110432.80,71.21
1/10/2020,110214.30,70.96
1/13/2020,109822.00,70.71
1/14/2020,109513.80,70.85
1/15/2020,109698.20,70.72
1/16/2020,110270.00,70.98
1/17/2020,110723.00,71.08
1/20/2020,110940.30,71.04
1/21/2020,110464.20,71.17
1/22/2020,110845.40,71.08
1/23/2020,111389.80,71.40
1/24/2020,111581.60,71.33
1/27/2020,112880.40,71.45
1/28/2020,112281.30,71.20
1/29/2020,112128.00,71.31
1/30/2020,112831.10,71.55
1/31/2020,113044.60,71.56
2/3/2020,112338.70,71.32
2/4/2020,111067.50,71.12
2/5/2020,110622.10,71.19
2/6/2020,111301.10,71.23
2/7/2020,112279.40,71.52
2/10/2020,112157.40,71.29
2/11/2020,111947.20,71.29
2/12/2020,111548.50,71.31
2/13/2020,112340.40,71.33
2/14/2020,112850.80,71.53
2/17/2020,112701.20,71.34
2/18/2020,113761.70,71.59
2/19/2020,114788.50,71.60
2/20/2020,115989.20,71.68
2/21/2020,117730.10,71.88
2/24/2020,120360.90,71.94
2/25/2020,118624.60,71.82
2/26/2020,117159.00,71.58
2/27/2020,118244.00,71.66
2/28/2020,116178.90,72.54
3/2/2020,116326.50,72.88
3/3/2020,118412.10,73.05
3/4/2020,120224.50,73.54
3/5/2020,121661.10,73.51
3/6/2020,124190.20,74.00
3/9/2020,123911.30,74.20
3/10/2020,122666.70,74.15
3/11/2020,121778.00,73.68
3/12/2020,116573.40,74.58
3/13/2020,115510.50,73.84
3/16/2020,110494.30,74.00
3/17/2020,114064.80,74.06
3/18/2020,111254.50,74.55
3/19/2020,110550.30,74.79
3/20/2020,112367.70,75.40
3/23/2020,116878.00,76.34
3/24/2020,121876.40,76.38
3/25/2020,121853.60,76.38
3/26/2020,122855.20,74.89
3/27/2020,121046.80,75.47
3/30/2020,122375.80,75.41
3/31/2020,121719.10,75.34
4/1/2020,119268.00,76.40
4/2/2020,122312.90,76.40
4/3/2020,122869.80,76.24
4/6/2020,125551.00,75.98
4/7/2020,124732.80,75.65
4/8/2020,125784.80,75.95
4/9/2020,128221.00,76.30
4/10/2020,128221.00,75.88
4/13/2020,128191.60,76.25
4/14/2020,132863.40,76.02
4/15/2020,131369.30,76.56
4/16/2020,132929.40,76.81
4/17/2020,129262.20,76.55
4/20/2020,129053.30,76.58
4/21/2020,129240.30,76.98
4/22/2020,131169.30,76.41
4/23/2020,132063.50,75.90
4/24/2020,131189.10,76.27
4/27/2020,130760.60,76.23
4/28/2020,128875.00,76.07
4/29/2020,128907.40,75.46
4/30/2020,127868.00,75.08
5/1/2020,126629.00,75.75
5/4/2020,129409.90,75.64
5/5/2020,128543.30,75.71
5/6/2020,128152.30,76.11
5/7/2020,129103.10,75.79
